elo_home,elo_away,elo_diff,home_wins_5,home_draws_5,home_losses_5,home_goals_scored_5,home_goals_conceded_5,home_wins_10,home_wins_20,away_wins_5,away_draws_5,away_losses_5,away_goals_scored_5,away_goals_conceded_5,away_wins_10,away_wins_20,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_home_goals_avg,h2h_away_goals_avg,is_neutral,tournament_weight,phase_encoded,year,result
1652.153062100192,1670.8056134549352,-18.65255135474308,2,0,3,7.0,5.0,4,9,3,1,1,7.0,3.0,6,11,0,0,0,0.0,0.0,1,3,0,1982,2
1607.2577786191823,1587.8610775789173,19.396701040265043,1,3,1,5.0,5.0,4,10,0,2,3,1.0,12.0,2,7,0,0,0,0.0,0.0,1,3,0,1982,1
1763.1153162498308,1645.7387042808673,117.37661196896352,4,0,1,8.0,3.0,6,12,2,0,3,16.0,11.0,5,9,4,0,2,2.1666666666666665,2.0,1,3,0,1982,1
1733.827142226036,1624.916539716632,108.91060250940404,2,2,1,10.0,4.0,5,11,2,3,0,5.0,2.0,5,6,2,0,0,2.0,0.5,1,3,0,1982,2
1773.165797325133,1677.9619038309577,95.20389349417565,2,2,1,7.0,4.0,6,14,2,1,2,8.0,8.0,4,9,2,0,0,1.5,0.0,1,3,0,1982,1
1605.4733970650466,1613.1048843374213,-7.63148727237467,1,1,3,5.0,6.0,2,7,0,3,2,2.0,6.0,3,8,0,0,0,0.0,0.0,0,1,0,1982,2
1727.0811621260175,1639.636976636806,87.44418548921158,0,3,2,2.0,5.0,2,7,1,4,0,3.0,2.0,3,8,0,0,0,0.0,0.0,1,3,0,1982,1
1917.6171213633056,1576.3988931493573,341.21822821394835,4,1,0,17.0,4.0,7,17,1,0,4,6.0,13.0,3,9,0,0,0,0.0,0.0,1,3,0,1982,2
1795.2805658640912,1536.6274887125253,258.65307715156587,3,1,1,8.0,4.0,3,10,2,1,2,6.0,14.0,4,9,0,0,0,0.0,0.0,1,3,0,1982,2
1667.6914132542563,1584.9469136420264,82.7444996122299,2,1,2,5.0,6.0,5,11,2,0,3,4.0,7.0,4,9,0,0,0,0.0,0.0,1,3,0,1982,2
1683.7621072714585,1646.370408410125,37.39169886133345,2,0,3,9.0,6.0,5,9,1,1,3,5.0,8.0,1,6,5,2,3,1.8,1.3,1,3,0,1982,1
1605.5846706984703,1678.0351744896464,-72.45050379117583,0,4,1,5.0,6.0,3,10,2,2,1,9.0,4.0,6,15,0,0,0,0.0,0.0,1,3,0,1982,0
1784.9022709791586,1639.1965682836687,145.7057026954899,4,1,0,11.0,3.0,8,11,2,1,2,6.0,7.0,5,11,0,0,0,0.0,0.0,1,3,0,1982,2
1839.7253128902007,1788.4102819965271,51.315030893673566,3,1,1,12.0,7.0,7,14,5,0,0,9.0,3.0,7,12,8,1,1,2.2,0.6,1,3,0,1982,2
1713.8075888535595,1589.534185499629,124.27340335393046,3,2,0,9.0,3.0,6,9,0,3,2,2.0,9.0,1,6,3,2,0,2.4,0.8,0,3,0,1982,0
1615.693013607147,1602.8852677953212,12.807745811825498,1,1,3,2.0,5.0,2,8,0,2,3,1.0,6.0,2,8,1,0,0,1.0,0.0,0,1,0,1982,0
1422.1340824372971,1577.304283607967,-155.17020117066977,1,1,3,8.0,11.0,2,5,2,3,0,5.0,3.0,6,10,0,0,3,0.6666666666666666,5.333333333333333,0,1,0,1982,1
1568.0248049895472,1534.531378748715,33.49342624083215,2,2,1,9.0,7.0,6,9,1,2,2,8.0,9.0,4,11,2,3,5,1.4,1.9,0,1,0,1982,0
1762.8092376997208,1680.5458562732051,82.2633814265157,4,0,1,6.0,2.0,6,12,1,1,3,6.0,7.0,5,8,3,1,6,1.7,2.3,1,3,0,1982,0
1754.7194270288703,1753.348965241442,1.3704617874286669,2,2,1,13.0,4.0,5,11,3,1,1,5.0,3.0,5,11,4,3,3,1.7,1.2,1,3,0,1982,2
1719.686115492261,1806.325537681233,-86.63942218897205,0,4,1,3.0,4.0,2,7,4,0,1,9.0,3.0,4,11,4,2,1,1.8571428571428568,0.7142857142857143,1,3,0,1982,2
1865.326357187007,1803.010164788962,62.31619239804513,4,0,1,12.0,6.0,7,14,4,1,0,11.0,3.0,9,11,4,1,5,1.2,1.5,1,3,0,1982,1
1725.8358742567389,1629.8294532652365,96.0064209915024,3,0,2,4.0,2.0,5,11,1,3,1,3.0,5.0,2,7,0,0,0,0.0,0.0,1,3,1,1982,1
1723.4672998107994,1765.1449856525476,-41.67768584174814,2,1,2,3.0,5.0,5,10,2,2,1,8.0,5.0,5,13,0,0,3,0.3333333333333333,2.0,1,3,1,1982,0
1768.9957947142566,1924.997850317273,-156.00205560301674,3,0,2,8.0,4.0,4,10,4,1,0,18.0,3.0,8,17,0,4,6,0.9,1.6,1,3,1,1982,0
1673.5123210879522,1860.002512183244,-186.49019109529195,2,2,1,6.0,4.0,6,9,3,1,1,10.0,5.0,6,13,2,3,5,1.0,1.4,0,3,1,1982,0
1717.519219716187,1637.914567534167,79.60465218202012,2,1,2,7.0,6.0,6,9,1,3,1,4.0,6.0,2,6,4,1,0,3.4,0.6,1,3,1,1982,2
1784.601092459513,1791.5634080613434,-6.962315601830369,2,2,1,10.0,4.0,5,12,2,2,1,8.0,5.0,5,13,2,0,4,0.8333333333333334,2.833333333333333,1,3,1,1982,1
1757.0158584592375,1942.3653035517725,-185.349445092535,1,4,0,5.0,4.0,2,8,5,0,0,20.0,3.0,8,17,4,0,4,1.625,1.625,1,3,1,1982,2
1658.2283095286052,1808.3340097927248,-150.1057002641196,2,1,2,6.0,5.0,6,9,4,1,0,10.0,2.0,8,11,2,0,8,1.0,2.0,0,3,1,1982,1
1558.3991751923163,1536.1759223396002,22.223252852716318,2,2,1,10.0,5.0,5,10,3,1,1,5.0,2.0,6,9,5,3,2,1.8,0.7,0,1,0,1982,0
1785.2021866560606,1801.656927884179,-16.454741228118337,2,3,0,8.0,1.0,5,11,2,3,0,7.0,5.0,3,8,1,5,1,0.7142857142857143,1.2857142857142858,1,3,1,1982,0
1547.760409458706,1546.8146880732106,0.9457213854955172,1,2,2,6.0,5.0,4,10,3,1,1,5.0,2.0,7,9,4,3,3,1.6,0.8,0,1,0,1982,2
1875.2865237425908,1740.7634080993275,134.52311564326328,3,1,1,8.0,4.0,6,14,3,1,1,11.0,6.0,6,10,3,3,4,2.1,2.1,1,3,1,1982,1
1756.6219418705243,1751.8314299271688,4.790511943355568,2,2,1,8.0,3.0,5,10,3,2,0,13.0,6.0,5,9,1,1,5,1.0,2.4285714285714284,1,3,1,1982,2
1379.8687619513123,1417.849270018183,-37.9805080668707,1,2,2,7.0,15.0,3,4,0,4,1,5.0,6.0,2,5,4,2,1,1.5714285714285714,1.0,0,1,0,1982,2
1830.2371726697152,1864.2185019147496,-33.98132924503443,3,2,0,9.0,5.0,4,8,3,2,0,10.0,5.0,5,14,4,4,2,1.5,1.5,1,3,1,1982,2
1613.2537374596534,1486.4386058288785,126.81513163077489,1,1,3,3.0,7.0,2,8,1,3,1,6.0,5.0,2,5,4,1,1,2.0,0.5,0,5,0,1982,2
1623.0095359697732,1670.252682378023,-47.24314640824991,2,0,3,4.0,6.0,2,8,1,1,3,5.0,9.0,4,11,1,0,0,3.0,2.0,0,5,0,1982,1
1476.6828073187587,1668.2255103274474,-191.5427030086887,1,2,2,5.0,6.0,2,4,1,1,3,6.0,10.0,3,11,0,0,0,0.0,0.0,1,5,0,1982,1
1573.113151883529,1428.8230795279696,144.29007235555946,1,4,0,5.0,4.0,6,10,1,0,4,6.0,12.0,4,9,0,0,0,0.0,0.0,0,1,0,1982,0
1431.8080494266933,1406.760436906046,25.047612520647363,1,0,4,10.0,17.0,1,1,0,3,2,6.0,8.0,2,5,0,0,6,0.6666666666666666,4.0,0,1,0,1982,0
1421.0883675737196,1417.4801187590197,3.6082488146998912,1,0,4,9.0,18.0,1,1,1,2,2,8.0,7.0,3,6,0,0,7,0.7142857142857143,4.0,0,1,0,1982,0
1447.634001131286,1423.894426610789,23.73957452049717,0,3,2,5.0,11.0,1,2,3,0,2,6.0,4.0,5,7,3,5,2,0.8,0.8,0,5,0,1982,0
1739.825189433854,1590.9395746634807,148.8856147703732,4,1,0,12.0,0.0,5,10,0,2,3,3.0,8.0,4,8,0,0,0,0.0,0.0,1,5,0,1982,0
1413.979414169682,1538.7351287775157,-124.75571460783362,0,3,2,4.0,7.0,1,3,1,3,1,4.0,6.0,3,8,2,3,5,1.2,1.9,1,5,0,1982,1
1375.26365909208,1676.2220721636163,-300.9584130715366,2,1,2,5.0,5.0,3,6,1,4,0,4.0,3.0,4,8,0,0,0,0.0,0.0,1,5,0,1982,0
1431.610673357289,1414.3652828650788,17.245390492210163,0,2,3,3.0,11.0,1,2,3,0,2,7.0,6.0,5,9,1,0,1,1.0,0.5,0,5,0,1982,2
1718.7638428433395,1439.917754384786,278.84608845855337,3,1,1,7.0,2.0,5,9,4,0,1,8.0,2.0,5,8,9,0,1,2.2,0.5,1,5,0,1982,2
1680.7302835875885,1419.1454100237831,261.58487356380533,1,4,0,4.0,1.0,4,8,0,3,2,2.0,5.0,0,3,0,0,0,0.0,0.0,1,5,0,1982,2
1445.8667408551332,1435.8822859624502,9.98445489268306,1,1,3,3.0,10.0,2,3,3,1,1,6.0,4.0,4,5,2,1,1,1.75,1.25,1,1,0,1982,2
1612.000921253995,1400.1092153672346,211.8917058867605,1,2,2,5.0,5.0,4,8,2,0,3,6.0,7.0,5,9,0,0,0,0.0,0.0,1,5,0,1982,2
1455.579444226092,1723.7816631690923,-268.2022189430004,2,1,2,6.0,9.0,3,4,3,1,1,8.0,2.0,6,10,0,3,7,0.6,2.2,0,5,0,1982,0
1533.5691329234146,1686.1771296628538,-152.60799673943916,1,4,0,4.0,3.0,2,7,2,3,0,4.0,0.0,4,9,0,0,0,0.0,0.0,1,5,0,1982,0
1418.2907148573445,1553.7734242701222,-135.4827094127777,1,1,3,7.0,12.0,2,6,0,4,1,7.0,8.0,3,8,3,0,7,1.1,1.9,0,5,0,1982,2
1572.5840891780863,1390.9575950634494,181.6264941146369,2,1,2,6.0,6.0,6,11,2,2,1,9.0,10.0,4,5,6,4,0,1.7,0.6,0,5,0,1982,2
1434.8999340590333,1618.8403521025837,-183.9404180435504,3,0,2,7.0,6.0,4,8,2,2,1,7.0,4.0,5,8,0,0,0,0.0,0.0,1,5,0,1982,1
1370.755447668108,1413.698563948518,-42.94311628040987,1,1,3,3.0,8.0,3,5,0,3,2,1.0,3.0,0,3,4,1,5,2.4,2.6,1,5,0,1982,2
1729.0607515670042,1393.269784518646,335.7909670483582,4,0,1,10.0,3.0,7,10,1,0,4,6.0,10.0,5,9,1,0,0,4.0,1.0,1,5,0,1982,2
1450.30035582818,1611.5662525969494,-161.26589676876938,2,1,2,7.0,6.0,3,4,2,2,1,9.0,6.0,4,8,0,0,0,0.0,0.0,0,5,0,1982,2
1387.600067157944,1524.7643611171482,-137.1642939592041,1,1,3,5.0,8.0,3,6,0,4,1,4.0,7.0,1,7,0,5,5,1.2,1.9,1,5,0,1982,2
1442.1740335646675,1389.4771122048355,52.69692135983178,2,1,2,7.0,8.0,4,7,1,0,4,8.0,11.0,5,9,1,0,0,5.0,2.0,1,5,0,1982,0
1694.9819014691202,1590.0642159766733,104.91768549244694,3,2,0,8.0,1.0,5,9,2,1,2,8.0,6.0,3,7,2,2,1,1.4,1.0,1,5,0,1982,1
1480.819759462783,1559.1835144557265,-78.36375499294354,1,3,1,4.0,4.0,4,10,1,3,1,7.0,7.0,5,10,2,0,0,2.5,1.5,1,1,0,1982,2
1416.7630668877125,1490.8325565933471,-74.06948970563485,0,1,4,3.0,8.0,1,1,1,1,2,4.0,9.0,1,1,0,0,0,0.0,0.0,0,1,0,1982,2
1722.245049767862,1786.2083220298312,-63.96327226196922,2,2,1,11.0,8.0,4,8,3,1,1,11.0,5.0,5,11,5,1,2,2.375,1.25,0,1,0,1982,0
1442.7527169557725,1546.965509057394,-104.21279210162174,1,0,4,7.0,13.0,5,10,1,2,2,6.0,8.0,4,9,1,0,0,3.0,2.0,0,1,0,1982,0
1427.583968774587,1702.203023578991,-274.619054804404,2,1,2,12.0,7.0,3,7,2,0,3,5.0,6.0,5,6,0,0,6,0.3333333333333333,4.166666666666667,0,5,0,1982,1
1573.5315807297966,1580.3866430430771,-6.855062313280541,2,0,3,6.0,9.0,3,7,2,1,2,6.0,6.0,6,11,1,1,1,2.333333333333333,1.0,0,1,0,1982,2
1435.665372024691,1493.0377648611154,-57.37239283642453,1,0,4,5.0,11.0,5,10,2,2,1,6.0,4.0,4,10,2,1,7,0.9,1.6,0,1,0,1982,1
1548.4759164179052,1547.24743147646,1.228484941445231,2,2,1,5.0,5.0,4,6,1,0,4,8.0,12.0,3,8,0,1,0,2.0,2.0,0,1,0,1982,2
1383.1550411984583,1794.3878321585958,-411.2327909601372,2,1,2,9.0,11.0,3,5,3,1,1,10.0,4.0,5,12,1,0,9,0.5,2.9,0,5,0,1982,0
1437.463648289047,1710.1209530060576,-272.6573047170109,2,1,2,12.0,7.0,3,7,2,2,1,4.0,3.0,4,10,1,1,4,0.8333333333333334,2.0,0,1,0,1982,0
1583.728859684505,1533.203659882852,50.52519980165334,3,0,2,6.0,5.0,3,8,0,3,2,5.0,7.0,2,8,0,1,3,1.0,3.75,0,5,0,1982,2
1557.7331894763786,1554.0528539884754,3.680335487903221,2,1,2,8.0,5.0,5,11,1,2,2,5.0,7.0,4,10,1,4,5,0.8,1.7,0,5,0,1982,2
1536.8419080555382,1518.8969557271546,17.94495232838358,2,1,2,3.0,3.0,6,9,1,1,3,4.0,6.0,3,5,1,4,5,1.1,1.9,0,5,0,1982,1
1363.5042915472127,1478.7323866159636,-115.22809506875092,0,4,1,4.0,6.0,1,2,1,1,3,4.0,10.0,1,1,0,0,0,0.0,0.0,0,5,0,1982,0
1639.9652481229718,1438.860479244615,201.1047688783572,2,1,2,5.0,3.0,2,9,2,1,2,7.0,10.0,3,6,0,0,0,0.0,0.0,0,5,0,1982,2
1692.3233440645313,1552.1870137318974,140.13633033263386,1,1,3,3.0,7.0,4,6,1,0,4,4.0,14.0,2,7,3,1,4,2.0,2.125,0,5,0,1982,2
1655.5050552892562,1447.308092288527,208.19696300072928,1,1,3,15.0,11.0,5,8,0,0,5,0.0,13.0,2,5,1,0,1,1.5,2.0,0,1,0,1982,2
1831.2936385931864,1697.0488774020037,134.24476119118253,2,2,1,7.0,7.0,5,13,2,1,2,3.0,5.0,4,10,9,0,1,2.5,0.8,0,1,0,1982,1
1380.583900897814,1610.3717232404326,-229.7878223426187,1,1,3,9.0,13.0,3,5,1,0,4,7.0,14.0,3,6,0,0,0,0.0,0.0,0,5,0,1982,0
1570.1893640883684,1796.123293785388,-225.9339296970195,2,0,3,5.0,6.0,5,11,3,2,0,6.0,1.0,7,10,0,1,6,1.0,3.0,0,5,0,1982,1
1537.28278996802,1713.5665879699502,-176.28379800193034,1,0,4,10.0,11.0,2,8,2,2,1,4.0,3.0,5,10,4,4,2,1.3,1.2,0,1,0,1982,1
1717.7507599878086,1368.5538806392804,349.1968793485282,2,1,2,5.0,4.0,5,11,0,0,5,1.0,15.0,2,4,2,0,0,3.0,0.0,0,5,0,1982,2
1519.6710134030432,1536.0678503796496,-16.396836976606437,1,2,2,5.0,6.0,3,5,2,2,1,4.0,3.0,5,8,4,5,1,1.8,1.1,0,5,0,1982,2
1652.7741747920886,1623.181218315052,29.592956477036523,2,1,2,7.0,6.0,5,10,3,0,2,7.0,3.0,6,11,2,1,0,1.6666666666666667,0.3333333333333333,0,1,0,1982,0
1399.2810764879653,1417.820390605035,-18.539314117069807,1,2,2,4.0,5.0,1,4,1,3,1,7.0,8.0,3,5,3,1,1,2.8,2.0,0,1,0,1982,1
1641.9244748570925,1634.0309182500482,7.893556607044275,2,1,2,10.0,9.0,4,9,4,0,1,12.0,5.0,7,12,2,1,1,2.0,1.5,0,1,0,1982,1
1498.1532897963475,1660.703054487812,-162.54976469146436,2,1,2,6.0,4.0,2,9,1,2,2,6.0,8.0,2,10,0,1,2,0.0,1.3333333333333333,0,1,0,1982,2
1539.2117409012865,1572.5743025635677,-33.362561662281,1,1,3,4.0,8.0,3,9,3,1,1,10.0,4.0,5,12,4,4,2,1.3,1.0,0,5,0,1982,0
1408.2323087835075,1471.8023924484562,-63.57008366494847,2,1,2,7.0,7.0,4,7,3,0,2,7.0,5.0,3,5,3,3,4,1.0,1.9,0,5,0,1982,0
1700.7312947704795,1558.4405579263453,142.29073684413447,1,2,2,2.0,5.0,4,9,2,2,1,7.0,7.0,5,7,5,1,4,1.6,1.4,0,5,0,1982,2
1649.5866594083784,1520.3697600918254,129.21689931655305,0,2,3,4.0,8.0,1,6,0,3,2,4.0,7.0,2,7,7,2,1,2.8,1.3,0,5,0,1982,1
1714.065539639097,1660.1399767306189,53.92556290847847,2,1,2,10.0,11.0,3,8,2,1,2,18.0,8.0,5,9,2,2,6,1.4,1.9,0,1,0,1982,2
1395.9466274920994,1375.0305726302431,20.91605486185608,2,0,3,5.0,6.0,4,7,0,0,5,1.0,20.0,0,0,1,0,0,3.0,0.0,0,5,0,1982,2
1196.8918890003692,1504.1110485358972,-307.219159535528,0,0,5,1.0,13.0,0,2,0,0,5,2.0,8.0,1,5,0,0,2,0.0,2.0,0,5,0,1982,0
1360.9325019830762,1484.0880737398645,-123.15557175678828,0,0,5,0.0,23.0,0,0,4,0,1,8.0,3.0,4,6,0,0,2,0.0,7.5,1,5,0,1982,0
1616.6824821833616,1796.9589724592404,-180.2764902758788,2,0,3,7.0,9.0,4,7,3,1,1,10.0,6.0,5,12,1,1,1,1.0,1.0,0,5,0,1982,2
1598.5902154948883,1424.9162118058623,173.674003689026,4,0,1,19.0,4.0,5,9,2,1,2,7.0,8.0,4,7,5,2,1,2.25,0.75,1,5,0,1982,2
1512.5179421949952,1647.0320232705624,-134.51408107556722,3,1,1,8.0,4.0,3,9,0,5,0,2.0,2.0,2,8,0,0,0,0.0,0.0,0,1,0,1982,1
1422.0440950270886,1515.031831596677,-92.98773656958838,0,1,4,3.0,12.0,1,3,1,4,0,3.0,2.0,2,3,0,0,1,0.0,1.0,0,5,0,1982,1
1685.982715503543,1708.8875314668717,-22.904815963328478,2,1,2,9.0,9.0,3,9,2,2,1,6.0,5.0,4,10,1,0,1,1.5,0.5,0,5,0,1982,2
1790.9623138647958,1374.273141954885,416.6891719099108,2,2,1,7.0,4.0,4,12,1,0,4,8.0,14.0,3,5,5,4,1,3.5,1.2,0,5,0,1982,2
1787.5453151449187,1827.61122122471,-40.065906079791375,2,3,0,5.0,2.0,6,10,1,3,1,6.0,7.0,5,12,4,2,4,1.2,1.1,0,1,0,1982,0
1542.9291223911996,1434.018013325154,108.91110906604558,0,0,5,2.0,14.0,2,6,2,1,2,11.0,6.0,2,6,1,1,0,2.5,1.5,0,5,0,1982,2
1721.2950354037214,1614.6703791510265,106.62465625269488,2,1,2,9.0,4.0,6,12,1,3,1,5.0,7.0,2,6,0,1,0,2.0,2.0,0,5,0,1982,2
1431.6876541080724,1701.8684230373872,-270.1807689293148,2,1,2,6.0,7.0,3,6,3,1,1,9.0,3.0,6,15,1,1,6,1.25,2.75,0,5,0,1982,2
1606.6599450226408,1493.983063807367,112.67688121527384,4,0,1,19.0,4.0,5,9,4,0,1,11.0,3.0,5,7,3,0,0,1.6666666666666667,0.0,1,5,0,1982,2
1541.9618464710986,1397.6822789099572,144.27956756114145,0,1,4,7.0,11.0,2,7,3,0,2,6.0,12.0,4,4,2,0,0,3.5,0.0,0,1,0,1982,2
1416.8464822781102,1483.684048081179,-66.83756580306886,1,1,3,5.0,10.0,4,7,3,0,2,7.0,7.0,5,7,3,4,3,1.0,0.8,1,5,1,1982,1
1594.4610330118685,1501.353830898541,93.1072021133275,2,2,1,9.0,6.0,2,7,2,2,1,7.0,6.0,4,8,2,1,3,0.6666666666666666,1.1666666666666667,0,1,0,1982,0
1670.4390255359422,1423.571890777857,246.86713475808503,1,2,2,4.0,5.0,5,9,2,1,2,9.0,5.0,2,5,0,0,0,0.0,0.0,0,5,0,1982,2
1863.1620359912783,1549.261860506529,313.9001754847495,4,1,0,11.0,5.0,4,8,1,2,2,5.0,9.0,4,7,6,4,0,2.1,0.5,0,1,0,1982,0
1442.6731708471643,1365.0096052233675,77.66356562379679,0,0,5,0.0,17.0,1,5,0,0,5,1.0,19.0,2,4,1,0,1,1.0,2.0,0,5,0,1982,2
1234.783992471723,1508.4829338431098,-273.6989413713868,0,0,5,1.0,12.0,0,0,1,0,4,3.0,6.0,2,6,1,2,5,0.875,1.5,0,1,0,1982,1
1578.7673427288375,1644.2516604655937,-65.48431773675611,2,1,2,7.0,7.0,4,11,0,3,2,5.0,8.0,1,6,0,3,6,0.6666666666666666,2.7777777777777777,0,1,0,1982,0
1548.0324647092289,1456.4579285779396,91.57453613128928,1,1,3,13.0,9.0,2,7,3,0,2,8.0,7.0,4,6,5,2,1,2.375,0.75,0,5,0,1982,1
1430.8523523568483,1437.6558452527202,-6.803492895871841,1,1,3,3.0,7.0,2,5,1,0,4,3.0,8.0,3,4,1,1,1,1.0,0.6666666666666666,0,1,0,1982,2
1513.9713110322189,1436.7301795296296,77.24113150258927,3,1,1,7.0,5.0,4,9,1,1,3,7.0,11.0,2,4,4,2,0,1.6666666666666667,0.5,0,1,0,1982,1
1192.5200036931567,1570.630126906192,-378.1101232130352,0,0,5,1.0,13.0,0,2,1,1,3,7.0,10.0,4,11,0,2,4,1.1666666666666667,2.833333333333333,0,5,0,1982,0
1701.581235405229,1722.52578173039,-20.9445463251609,2,1,2,5.0,6.0,4,7,2,1,2,10.0,11.0,4,9,4,1,5,2.0,2.1,0,1,0,1982,0
1410.0446981392663,1480.8335158802663,-70.788817741,3,0,2,12.0,4.0,5,8,3,1,1,6.0,5.0,5,6,3,3,4,0.7,1.6,0,1,0,1982,2
1511.1104162031954,1690.585084433925,-179.47466823072955,1,4,0,4.0,3.0,1,3,3,2,0,10.0,3.0,5,9,0,0,0,0.0,0.0,0,1,0,1982,0
1535.378396662148,1586.1383358845324,-50.75993922238422,1,2,2,6.0,7.0,3,5,4,0,1,10.0,2.0,5,12,5,2,2,1.5555555555555556,1.2222222222222223,0,5,0,1982,2
1621.0886744738657,1460.3224408925885,160.766233581277,1,1,3,5.0,8.0,4,11,3,1,1,8.0,5.0,4,5,0,0,0,0.0,0.0,0,1,0,1982,2
1241.3554250065615,1525.70475903461,-284.3493340280484,0,1,4,2.0,10.0,0,0,0,3,2,5.0,8.0,2,7,0,0,2,0.0,4.0,0,5,0,1982,0
1845.9821676979416,1652.388876288239,193.59329140970223,4,0,1,10.0,5.0,4,7,1,3,1,7.0,7.0,2,6,4,3,3,1.2,1.0,0,5,0,1982,1
1537.250064750723,1527.0467513614387,10.203313389284176,4,0,1,7.0,3.0,7,10,0,3,2,3.0,7.0,2,7,2,2,6,0.9,1.5,1,5,0,1982,2
1505.8608972033128,1425.96551042057,79.89538678274266,1,3,1,5.0,5.0,1,3,0,2,3,5.0,13.0,1,3,1,1,0,1.5,1.0,0,5,0,1982,2
1573.4226230588165,1439.2939995945867,134.12862346422958,2,1,2,7.0,4.0,4,10,1,2,2,6.0,9.0,1,4,3,1,0,2.25,0.5,0,5,0,1982,2
1417.287292125189,1581.8435528781906,-164.55626075300165,0,4,1,6.0,8.0,3,5,1,2,2,8.0,8.0,2,7,0,0,1,1.0,3.0,0,5,0,1982,1
1520.3604671205446,1525.6477075803216,-5.287240459776967,1,2,2,4.0,6.0,4,8,1,0,4,3.0,9.0,2,9,0,0,0,0.0,0.0,1,5,0,1982,0
1511.7840496721649,1427.460050011823,84.323999660342,2,2,1,8.0,7.0,4,8,1,0,4,3.0,7.0,2,4,0,0,0,0.0,0.0,0,5,0,1982,2
1568.9623134676692,1540.4194566798585,28.542856787810702,3,0,2,7.0,3.0,5,11,2,0,3,4.0,6.0,3,9,3,3,4,1.1,1.2,1,5,0,1982,1
1604.134462677277,1836.463116583524,-232.3286539062467,1,2,2,5.0,9.0,1,5,2,2,1,8.0,8.0,5,13,0,1,4,1.2,3.0,0,5,0,1982,2
1566.441728799866,1701.9701657773398,-135.5284369774738,2,2,1,6.0,7.0,4,8,2,1,2,10.0,9.0,4,10,2,0,6,1.25,2.0,0,5,0,1982,2
1552.5544190790113,1505.5887180210077,46.96570105800356,2,2,1,8.0,7.0,4,6,1,1,3,4.0,9.0,4,7,4,5,1,1.9,1.3,0,5,0,1982,2
1553.3752449384965,1676.2737885536353,-122.8985436151388,1,0,4,4.0,12.0,3,7,2,1,2,4.0,4.0,5,9,1,2,7,0.5,2.3,0,5,0,1982,1
1692.9000811930746,1596.562759475532,96.33732171754264,1,2,2,5.0,7.0,4,9,3,0,2,6.0,4.0,4,8,6,2,2,1.9,1.3,0,1,0,1982,2
1544.16795239458,1677.09814856752,-132.93019617294,1,2,2,14.0,9.0,2,6,2,1,2,5.0,6.0,6,14,2,2,6,1.5,1.6,0,5,0,1982,0
1731.8309518774709,1454.3749180093807,277.4560338680901,2,1,2,9.0,4.0,7,13,1,0,4,1.0,14.0,2,6,5,0,0,1.0,0.0,0,5,0,1982,2
1501.911501308271,1778.693419786105,-276.7819184778341,1,1,3,4.0,6.0,1,6,1,3,1,4.0,4.0,5,10,0,0,2,0.0,2.5,0,5,0,1982,0
1512.4871372146947,1244.5280453237851,267.9590918909096,0,2,3,2.0,8.0,2,7,1,0,4,5.0,11.0,1,2,0,1,0,1.0,1.0,1,5,0,1982,0
1567.7327841134131,1492.6041292989096,75.12865481450376,3,1,1,8.0,3.0,4,11,0,1,4,3.0,10.0,3,7,4,3,3,1.6,0.8,1,5,0,1982,2
1565.5390078011094,1541.6489860341144,23.890021766995005,3,2,0,8.0,5.0,4,6,2,1,2,5.0,5.0,3,9,0,1,1,1.0,1.5,0,5,0,1982,1
1652.4330990657866,1414.665593833736,237.76750523205052,2,1,2,6.0,8.0,4,10,0,0,5,2.0,10.0,3,3,2,1,0,2.0,0.6666666666666666,1,5,0,1982,1
1516.2070581604355,1504.1321194915845,12.07493866885102,3,2,0,8.0,3.0,3,9,0,3,2,2.0,7.0,1,6,0,0,0,0.0,0.0,1,5,0,1982,2
1625.036708020349,1468.8237830586456,156.2129249617033,2,1,2,7.0,7.0,2,7,2,1,2,6.0,8.0,5,6,2,1,1,2.75,1.25,1,5,0,1982,2
1396.8539444586818,1331.7820528557224,65.07189160295934,0,2,3,0.0,5.0,0,2,0,1,4,2.0,18.0,1,1,1,0,0,3.0,0.0,0,5,0,1982,2
1732.8534238808145,1500.0,232.8534238808145,4,0,1,12.0,5.0,8,10,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,5,0,1982,2
1563.295759611007,1681.6507824498235,-118.35502283881648,2,0,3,4.0,6.0,6,8,4,0,1,16.0,4.0,6,9,1,1,2,1.25,1.25,1,5,0,1982,2
1626.7656699218624,1476.9304549554347,149.83521496642766,1,1,3,4.0,8.0,5,12,2,1,2,5.0,5.0,2,2,0,0,0,0.0,0.0,1,5,0,1982,2
1551.809678897467,1269.2428659333273,282.5668129641397,4,0,1,8.0,3.0,8,11,2,0,3,6.0,10.0,2,3,8,0,2,2.7,0.7,1,5,0,1982,1
1750.1960460358805,1474.2967882510864,275.89925778479414,3,2,0,10.0,1.0,6,12,1,3,1,6.0,6.0,2,5,1,0,0,3.0,0.0,1,5,0,1982,2
1643.5179989847052,1489.653226706366,153.86477227833916,1,2,2,6.0,9.0,4,10,0,2,3,2.0,8.0,1,6,2,0,0,2.0,0.0,1,5,0,1982,2
1530.685950945654,1423.5806939148174,107.10525703083658,3,2,0,8.0,3.0,4,9,0,1,4,3.0,8.0,2,3,2,0,1,1.6666666666666667,0.6666666666666666,1,5,0,1982,1
