date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,elo_home,elo_away,diferencia_elo,resultado,puntos_home,puntos_away,dif_goles_home,dif_goles_away,peso_torneo
2008-05-28,Russia,Serbia,2.0,1.0,Friendly,Burghausen,Germany,True,1789.0,1752.0,37.0,H,3,0,1.0,-1.0,1
2008-05-28,Singapore,Bahrain,0.0,1.0,Friendly,Singapore,Singapore,False,1340.0,1496.0,-156.0,A,0,3,-1.0,1.0,1
2008-05-29,Netherlands,Denmark,1.0,1.0,Friendly,Eindhoven,Netherlands,False,1982.0,1818.0,164.0,D,1,1,0.0,0.0,1
2008-05-29,Finland,Turkey,0.0,2.0,Friendly,Duisburg,Germany,True,1672.0,1811.0,-139.0,A,0,3,-2.0,2.0,1
2008-05-30,Austria,Malta,5.0,1.0,Friendly,Graz,Austria,False,1604.0,1250.0,354.0,H,3,0,4.0,-4.0,1
2008-05-30,Italy,Belgium,3.0,1.0,Friendly,Florence,Italy,False,2031.0,1629.0,402.0,H,3,0,2.0,-2.0,1
2008-05-30,Latvia,Estonia,1.0,0.0,Baltic Cup,Riga,Latvia,False,1473.0,1395.0,78.0,H,3,0,1.0,-1.0,5
2008-05-30,Switzerland,Liechtenstein,3.0,0.0,Friendly,St. Gallen,Switzerland,False,1823.0,1194.0,629.0,H,3,0,3.0,-3.0,1
2008-05-30,Venezuela,Honduras,1.0,1.0,Friendly,Fort Lauderdale,United States,True,1653.0,1664.0,-11.0,D,1,1,0.0,0.0,1
2008-05-31,Portugal,Georgia,2.0,0.0,Friendly,Viseu,Portugal,False,1860.0,1504.0,356.0,H,3,0,2.0,-2.0,1
2008-05-31,Romania,Montenegro,4.0,0.0,Friendly,Bucharest,Romania,False,1908.0,1666.0,242.0,H,3,0,4.0,-4.0,1
2008-05-31,Rwanda,Mauritania,3.0,0.0,FIFA World Cup qualification,Kigali,Rwanda,False,1346.0,1201.0,145.0,H,3,0,3.0,-3.0,5
2008-05-31,Senegal,Algeria,1.0,0.0,FIFA World Cup qualification,Dakar,Senegal,False,1601.0,1399.0,202.0,H,3,0,1.0,-1.0,5
2008-05-31,Uganda,Niger,1.0,0.0,FIFA World Cup qualification,Kampala,Uganda,False,1406.0,1256.0,150.0,H,3,0,1.0,-1.0,5
2008-05-31,Tanzania,Mauritius,1.0,1.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,1305.0,1177.0,128.0,D,1,1,0.0,0.0,5
2008-05-31,Togo,Zambia,1.0,0.0,FIFA World Cup qualification,Accra,Ghana,True,1464.0,1537.0,-73.0,H,3,0,1.0,-1.0,5
2008-05-31,Spain,Peru,2.0,1.0,Friendly,Huelva,Spain,False,1983.0,1632.0,351.0,H,3,0,1.0,-1.0,1
2008-05-31,Namibia,Kenya,2.0,1.0,FIFA World Cup qualification,Windhoek,Namibia,False,1282.0,1306.0,-24.0,H,3,0,1.0,-1.0,5
2008-05-31,Brazil,Canada,3.0,2.0,Friendly,Seattle,United States,True,2085.0,1609.0,476.0,H,3,0,1.0,-1.0,1
2008-05-31,Hungary,Croatia,1.0,1.0,Friendly,Budapest,Hungary,False,1580.0,1870.0,-290.0,D,1,1,0.0,0.0,1
2008-05-31,Germany,Serbia,2.0,1.0,Friendly,Gelsenkirchen,Germany,False,1960.0,1728.0,232.0,H,3,0,1.0,-1.0,1
2008-05-31,France,Paraguay,0.0,0.0,Friendly,Toulouse,France,False,2004.0,1804.0,200.0,D,1,1,0.0,0.0,1
2008-05-31,Estonia,Lithuania,0.0,1.0,Baltic Cup,Jūrmala,Latvia,True,1405.0,1589.0,-184.0,A,0,3,-1.0,1.0,5
2008-05-31,Botswana,Madagascar,0.0,0.0,FIFA World Cup qualification,Gaborone,Botswana,False,1333.0,1251.0,82.0,D,1,1,0.0,0.0,5
2008-05-31,Malawi,Djibouti,8.0,1.0,FIFA World Cup qualification,Blantyre,Malawi,False,1299.0,806.0,493.0,H,3,0,7.0,-7.0,5
2008-06-01,Mali,Congo,4.0,2.0,FIFA World Cup qualification,Bamako,Mali,False,1586.0,1412.0,174.0,H,3,0,2.0,-2.0,5
2008-06-01,Netherlands,Wales,2.0,0.0,Friendly,Rotterdam,Netherlands,False,1982.0,1613.0,369.0,H,3,0,2.0,-2.0,1
2008-06-01,Sweden,Ukraine,0.0,1.0,Friendly,Solna,Sweden,False,1796.0,1721.0,75.0,A,0,3,-1.0,1.0,1
2008-06-01,Liberia,Gambia,1.0,1.0,FIFA World Cup qualification,Paynesville,Liberia,False,1252.0,1348.0,-96.0,D,1,1,0.0,0.0,5
2008-06-01,Poland,Denmark,1.0,1.0,Friendly,Chorzów,Poland,False,1778.0,1818.0,-40.0,D,1,1,0.0,0.0,1
2008-06-01,Latvia,Lithuania,2.0,1.0,Baltic Cup,Riga,Latvia,False,1473.0,1589.0,-116.0,H,3,0,1.0,-1.0,5
2008-06-01,Guatemala,Panama,0.0,1.0,Friendly,Fort Lauderdale,United States,True,1515.0,1570.0,-55.0,A,0,3,-1.0,1.0,1
2008-06-01,Angola,Benin,3.0,0.0,FIFA World Cup qualification,Luanda,Angola,False,1566.0,1382.0,184.0,H,3,0,3.0,-3.0,5
2008-06-01,Armenia,Greece,0.0,0.0,Friendly,Offenbach am Main,Germany,True,1453.0,1824.0,-371.0,D,1,1,0.0,0.0,1
2008-06-01,Australia,Iraq,1.0,0.0,FIFA World Cup qualification,Brisbane,Australia,False,1730.0,1603.0,127.0,H,3,0,1.0,-1.0,5
2008-06-01,Guinea,Zimbabwe,0.0,0.0,FIFA World Cup qualification,Conakry,Guinea,False,1611.0,1454.0,157.0,D,1,1,0.0,0.0,5
2008-06-01,Ghana,Libya,3.0,0.0,FIFA World Cup qualification,Kumasi,Ghana,False,1753.0,1447.0,306.0,H,3,0,3.0,-3.0,5
2008-06-01,Burundi,Seychelles,1.0,0.0,FIFA World Cup qualification,Bujumbura,Burundi,False,1278.0,1077.0,201.0,H,3,0,1.0,-1.0,5
2008-06-02,Thailand,Bahrain,2.0,3.0,FIFA World Cup qualification,Bangkok,Thailand,False,1342.0,1496.0,-154.0,A,0,3,-1.0,1.0,5
2008-06-02,Singapore,Uzbekistan,3.0,7.0,FIFA World Cup qualification,Singapore,Singapore,False,1340.0,1567.0,-227.0,A,0,3,-4.0,4.0,5
2008-06-02,Syria,Kuwait,1.0,0.0,FIFA World Cup qualification,Damascus,Syria,False,1498.0,1457.0,41.0,H,3,0,1.0,-1.0,5
2008-06-02,Japan,Oman,3.0,0.0,FIFA World Cup qualification,Yokohama,Japan,False,1779.0,1529.0,250.0,H,3,0,3.0,-3.0,5
2008-06-02,Finland,Belarus,1.0,1.0,Friendly,Turku,Finland,False,1672.0,1559.0,113.0,D,1,1,0.0,0.0,1
2008-06-03,France,Colombia,1.0,0.0,Friendly,Saint-Denis,France,False,2004.0,1809.0,195.0,H,3,0,1.0,-1.0,1
2008-06-03,India,Nepal,4.0,0.0,SAFF Cup,Malé,Maldives,True,1142.0,832.0,310.0,H,3,0,4.0,-4.0,5
2008-06-04,Panama,Canada,2.0,2.0,Friendly,Fort Lauderdale,United States,True,1570.0,1609.0,-39.0,D,1,1,0.0,0.0,1
2008-06-04,Mexico,Argentina,1.0,4.0,Friendly,San Diego,United States,True,1881.0,2038.0,-157.0,A,0,3,-3.0,3.0,1
2008-06-04,Lithuania,Russia,1.0,4.0,Friendly,Burghausen,Germany,True,1589.0,1789.0,-200.0,A,0,3,-3.0,3.0,1
2008-06-04,Chile,Guatemala,2.0,0.0,Friendly,Rancagua,Chile,False,1761.0,1515.0,246.0,H,3,0,2.0,-2.0,1
2008-06-04,Andorra,Azerbaijan,1.0,2.0,Friendly,Sant Julià de Lòria,Andorra,False,1071.0,1381.0,-310.0,A,0,3,-1.0,1.0,1
2008-06-05,India,Pakistan,2.0,1.0,SAFF Cup,Malé,Maldives,True,1142.0,877.0,265.0,H,3,0,1.0,-1.0,5
2008-06-06,Indonesia,Malaysia,1.0,1.0,Friendly,Jakarta,Indonesia,False,1313.0,1215.0,98.0,D,1,1,0.0,0.0,1
2008-06-06,Brazil,Venezuela,0.0,2.0,Friendly,Foxborough,United States,True,2085.0,1653.0,432.0,A,0,3,-2.0,2.0,1
2008-06-06,Djibouti,Egypt,0.0,4.0,FIFA World Cup qualification,Djibouti,Djibouti,False,806.0,1754.0,-948.0,A,0,3,-4.0,4.0,5
2008-06-06,Bangladesh,Afghanistan,2.0,2.0,SAFF Cup,Colombo,Sri Lanka,True,998.0,905.0,93.0,D,1,1,0.0,0.0,5
2008-06-06,Algeria,Liberia,3.0,0.0,FIFA World Cup qualification,Blida,Algeria,False,1399.0,1252.0,147.0,H,3,0,3.0,-3.0,5
2008-06-06,Bermuda,Barbados,2.0,1.0,Friendly,Hamilton,Bermuda,False,1196.0,1338.0,-142.0,H,3,0,1.0,-1.0,1
2008-06-07,Mauritania,Morocco,1.0,4.0,FIFA World Cup qualification,Nouakchott,Mauritania,False,1201.0,1675.0,-474.0,A,0,3,-3.0,3.0,5
2008-06-07,Uzbekistan,Singapore,3.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1567.0,1340.0,227.0,H,3,0,3.0,-3.0,5
2008-06-07,Seychelles,Tunisia,0.0,2.0,FIFA World Cup qualification,Victoria,Seychelles,False,1077.0,1628.0,-551.0,A,0,3,-2.0,2.0,5
2008-06-07,Portugal,Turkey,2.0,0.0,UEFA Euro,Geneva,Switzerland,True,1860.0,1811.0,49.0,H,3,0,2.0,-2.0,5
2008-06-07,Pakistan,Nepal,1.0,4.0,SAFF Cup,Malé,Maldives,True,877.0,832.0,45.0,A,0,3,-3.0,3.0,5
2008-06-07,Oman,Japan,1.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,1529.0,1779.0,-250.0,D,1,1,0.0,0.0,5
2008-06-07,Bahrain,Thailand,1.0,1.0,FIFA World Cup qualification,Riffa,Bahrain,False,1496.0,1342.0,154.0,D,1,1,0.0,0.0,5
2008-06-07,Chad,Mali,1.0,2.0,FIFA World Cup qualification,N'Djamena,Chad,False,1255.0,1586.0,-331.0,A,0,3,-1.0,1.0,5
2008-06-07,Chile,Panama,0.0,0.0,Friendly,Valparaíso,Chile,False,1761.0,1570.0,191.0,D,1,1,0.0,0.0,1
2008-06-07,Libya,Gabon,1.0,0.0,FIFA World Cup qualification,Tripoli,Libya,False,1447.0,1394.0,53.0,H,3,0,1.0,-1.0,5
2008-06-07,Honduras,Haiti,3.0,1.0,Friendly,La Ceiba,Honduras,False,1664.0,1547.0,117.0,H,3,0,2.0,-2.0,1
2008-06-07,Iraq,Australia,1.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,1603.0,1730.0,-127.0,H,3,0,1.0,-1.0,5
2008-06-07,Kenya,Guinea,2.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,False,1306.0,1611.0,-305.0,H,3,0,2.0,-2.0,5
2008-06-08,Zimbabwe,Namibia,2.0,0.0,FIFA World Cup qualification,Harare,Zimbabwe,False,1454.0,1282.0,172.0,H,3,0,2.0,-2.0,5
2008-06-08,Mozambique,Botswana,1.0,2.0,FIFA World Cup qualification,Maputo,Mozambique,False,1277.0,1333.0,-56.0,A,0,3,-1.0,1.0,5
2008-06-08,Mexico,Peru,4.0,0.0,Friendly,Chicago,United States,True,1881.0,1632.0,249.0,H,3,0,4.0,-4.0,1
2008-06-08,Mauritius,Cameroon,0.0,3.0,FIFA World Cup qualification,Curepipe,Mauritius,False,1177.0,1768.0,-591.0,A,0,3,-3.0,3.0,5
2008-06-08,Lesotho,Ghana,2.0,3.0,FIFA World Cup qualification,Bloemfontein,South Africa,True,1121.0,1753.0,-632.0,A,0,3,-1.0,1.0,5
2008-06-08,Niger,Angola,1.0,2.0,FIFA World Cup qualification,Niamey,Niger,False,1256.0,1566.0,-310.0,A,0,3,-1.0,1.0,5
2008-06-08,Germany,Poland,2.0,0.0,UEFA Euro,Klagenfurt,Austria,True,1960.0,1778.0,182.0,H,3,0,2.0,-2.0,5
2008-06-08,Kuwait,Syria,4.0,2.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,1457.0,1498.0,-41.0,H,3,0,2.0,-2.0,5
2008-06-08,Austria,Croatia,0.0,1.0,UEFA Euro,Vienna,Austria,False,1604.0,1870.0,-266.0,A,0,3,-1.0,1.0,5
2008-06-08,Congo,Sudan,1.0,0.0,FIFA World Cup qualification,Brazzaville,Congo,False,1412.0,1433.0,-21.0,H,3,0,1.0,-1.0,5
2008-06-08,Gambia,Senegal,0.0,0.0,FIFA World Cup qualification,Bakau,Gambia,False,1348.0,1601.0,-253.0,D,1,1,0.0,0.0,5
2008-06-08,Benin,Uganda,4.0,1.0,FIFA World Cup qualification,Cotonou,Benin,False,1382.0,1406.0,-24.0,H,3,0,3.0,-3.0,5
2008-06-09,Romania,France,0.0,0.0,UEFA Euro,Zürich,Switzerland,True,1908.0,2004.0,-96.0,D,1,1,0.0,0.0,5
2008-06-09,Netherlands,Italy,3.0,0.0,UEFA Euro,Bern,Switzerland,True,1982.0,2031.0,-49.0,H,3,0,3.0,-3.0,5
2008-06-09,Bermuda,Barbados,3.0,0.0,Friendly,Hamilton,Bermuda,False,1196.0,1338.0,-142.0,H,3,0,3.0,-3.0,1
2008-06-09,Curaçao,Venezuela,0.0,1.0,Friendly,Willemstad,Curaçao,False,1499.0,1653.0,-154.0,A,0,3,-1.0,1.0,1
2008-06-10,Greece,Sweden,0.0,2.0,UEFA Euro,Salzburg,Austria,True,1824.0,1796.0,28.0,A,0,3,-2.0,2.0,5
2008-06-10,Spain,Russia,4.0,1.0,UEFA Euro,Innsbruck,Austria,True,1983.0,1789.0,194.0,H,3,0,3.0,-3.0,5
2008-06-10,Grenada,Jamaica,2.0,1.0,Friendly,St. George's,Grenada,False,1255.0,1611.0,-356.0,H,3,0,1.0,-1.0,1
2008-06-11,Indonesia,Vietnam,1.0,0.0,Friendly,Surabaya,Indonesia,False,1313.0,1252.0,61.0,H,3,0,1.0,-1.0,1
2008-06-11,Switzerland,Turkey,1.0,2.0,UEFA Euro,Basel,Switzerland,False,1823.0,1811.0,12.0,A,0,3,-1.0,1.0,5
2008-06-12,Croatia,Germany,2.0,1.0,UEFA Euro,Klagenfurt,Austria,True,1870.0,1960.0,-90.0,H,3,0,1.0,-1.0,5
2008-06-12,Austria,Poland,1.0,1.0,UEFA Euro,Vienna,Austria,False,1604.0,1778.0,-174.0,D,1,1,0.0,0.0,5
2008-06-13,Netherlands,France,4.0,1.0,UEFA Euro,Bern,Switzerland,True,1982.0,2004.0,-22.0,H,3,0,3.0,-3.0,5
2008-06-13,Italy,Romania,1.0,1.0,UEFA Euro,Zürich,Switzerland,True,2031.0,1908.0,123.0,D,1,1,0.0,0.0,5
2008-06-14,Sudan,Mali,3.0,2.0,FIFA World Cup qualification,Khartoum,Sudan,False,1433.0,1586.0,-153.0,H,3,0,1.0,-1.0,5
2008-06-14,Suriname,Guyana,1.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,False,1277.0,1099.0,178.0,H,3,0,1.0,-1.0,5
2008-06-14,Sweden,Spain,1.0,2.0,UEFA Euro,Innsbruck,Austria,True,1796.0,1983.0,-187.0,A,0,3,-1.0,1.0,5
2008-06-14,Rwanda,Morocco,3.0,1.0,FIFA World Cup qualification,Kigali,Rwanda,False,1346.0,1675.0,-329.0,H,3,0,2.0,-2.0,5
2008-06-14,Syria,Iran,0.0,2.0,FIFA World Cup qualification,Damascus,Syria,False,1498.0,1756.0,-258.0,A,0,3,-2.0,2.0,5
2008-06-14,Thailand,Japan,0.0,3.0,FIFA World Cup qualification,Bangkok,Thailand,False,1342.0,1779.0,-437.0,A,0,3,-3.0,3.0,5
2008-06-14,Uganda,Angola,3.0,1.0,FIFA World Cup qualification,Kampala,Uganda,False,1406.0,1566.0,-160.0,H,3,0,2.0,-2.0,5
2008-06-14,Uruguay,Venezuela,1.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1808.0,1653.0,155.0,D,1,1,0.0,0.0,5
2008-06-14,Uzbekistan,Lebanon,3.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1567.0,1339.0,228.0,H,3,0,3.0,-3.0,5
2008-06-14,Tanzania,Cameroon,0.0,0.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,1305.0,1768.0,-463.0,D,1,1,0.0,0.0,5
2008-06-14,Qatar,Australia,1.0,3.0,FIFA World Cup qualification,Doha,Qatar,False,1573.0,1730.0,-157.0,A,0,3,-2.0,2.0,5
2008-06-14,Niger,Benin,0.0,2.0,FIFA World Cup qualification,Niamey,Niger,False,1256.0,1382.0,-126.0,A,0,3,-2.0,2.0,5
2008-06-14,Bahrain,Oman,1.0,1.0,FIFA World Cup qualification,Riffa,Bahrain,False,1496.0,1529.0,-33.0,D,1,1,0.0,0.0,5
2008-06-14,Chad,Congo,2.0,1.0,FIFA World Cup qualification,N'Djamena,Chad,False,1255.0,1412.0,-157.0,H,3,0,1.0,-1.0,5
2008-06-14,Gabon,Ghana,2.0,0.0,FIFA World Cup qualification,Libreville,Gabon,False,1394.0,1753.0,-359.0,H,3,0,2.0,-2.0,5
2008-06-14,Gambia,Algeria,1.0,0.0,FIFA World Cup qualification,Bakau,Gambia,False,1348.0,1399.0,-51.0,H,3,0,1.0,-1.0,5
2008-06-14,Peru,Colombia,1.0,1.0,FIFA World Cup qualification,Lima,Peru,False,1632.0,1809.0,-177.0,D,1,1,0.0,0.0,5
2008-06-14,Greece,Russia,0.0,1.0,UEFA Euro,Salzburg,Austria,True,1824.0,1789.0,35.0,A,0,3,-1.0,1.0,5
2008-06-14,Kenya,Zimbabwe,2.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,False,1306.0,1454.0,-148.0,H,3,0,2.0,-2.0,5
2008-06-14,Malawi,Egypt,1.0,0.0,FIFA World Cup qualification,Blantyre,Malawi,False,1299.0,1754.0,-455.0,H,3,0,1.0,-1.0,5
2008-06-14,Namibia,Guinea,1.0,2.0,FIFA World Cup qualification,Windhoek,Namibia,False,1282.0,1611.0,-329.0,A,0,3,-1.0,1.0,5
2008-06-15,Paraguay,Brazil,2.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,1804.0,2085.0,-281.0,H,3,0,2.0,-2.0,5
2008-06-15,Switzerland,Portugal,2.0,0.0,UEFA Euro,Basel,Switzerland,False,1823.0,1860.0,-37.0,H,3,0,2.0,-2.0,5
2008-06-15,Madagascar,Mozambique,1.0,1.0,FIFA World Cup qualification,Antananarivo,Madagascar,False,1251.0,1277.0,-26.0,D,1,1,0.0,0.0,5
2008-06-15,Belize,Mexico,0.0,2.0,FIFA World Cup qualification,Houston,United States,True,1129.0,1881.0,-752.0,A,0,3,-2.0,2.0,5
2008-06-15,Liberia,Senegal,2.0,2.0,FIFA World Cup qualification,Paynesville,Liberia,False,1252.0,1601.0,-349.0,D,1,1,0.0,0.0,5
2008-06-15,Lesotho,Libya,0.0,1.0,FIFA World Cup qualification,Bloemfontein,South Africa,True,1121.0,1447.0,-326.0,A,0,3,-1.0,1.0,5
2008-06-15,Jamaica,Bahamas,7.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,1611.0,845.0,766.0,H,3,0,7.0,-7.0,5
2008-06-15,Haiti,Curaçao,0.0,0.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,1547.0,1499.0,48.0,D,1,1,0.0,0.0,5
2008-06-15,Burundi,Tunisia,0.0,1.0,FIFA World Cup qualification,Bujumbura,Burundi,False,1278.0,1628.0,-350.0,A,0,3,-1.0,1.0,5
2008-06-15,Bolivia,Chile,0.0,2.0,FIFA World Cup qualification,La Paz,Bolivia,False,1569.0,1761.0,-192.0,A,0,3,-2.0,2.0,5
2008-06-15,Argentina,Ecuador,1.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2038.0,1643.0,395.0,D,1,1,0.0,0.0,5
2008-06-16,Austria,Germany,0.0,1.0,UEFA Euro,Vienna,Austria,False,1604.0,1960.0,-356.0,A,0,3,-1.0,1.0,5
2008-06-16,Poland,Croatia,0.0,1.0,UEFA Euro,Klagenfurt,Austria,True,1778.0,1870.0,-92.0,A,0,3,-1.0,1.0,5
2008-06-17,Uruguay,Peru,6.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1808.0,1632.0,176.0,H,3,0,6.0,-6.0,5
2008-06-17,Netherlands,Romania,2.0,0.0,UEFA Euro,Bern,Switzerland,True,1982.0,1908.0,74.0,H,3,0,2.0,-2.0,5
2008-06-17,France,Italy,0.0,2.0,UEFA Euro,Zürich,Switzerland,True,2004.0,2031.0,-27.0,A,0,3,-2.0,2.0,5
2008-06-18,Bolivia,Paraguay,4.0,2.0,FIFA World Cup qualification,La Paz,Bolivia,False,1569.0,1804.0,-235.0,H,3,0,2.0,-2.0,5
2008-06-18,Ecuador,Colombia,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,1643.0,1809.0,-166.0,D,1,1,0.0,0.0,5
2008-06-18,Greece,Spain,1.0,2.0,UEFA Euro,Salzburg,Austria,True,1824.0,1983.0,-159.0,A,0,3,-1.0,1.0,5
2008-06-18,Jamaica,Bahamas,6.0,0.0,FIFA World Cup qualification,Falmouth,Jamaica,False,1611.0,845.0,766.0,H,3,0,6.0,-6.0,5
2008-06-18,Russia,Sweden,2.0,0.0,UEFA Euro,Innsbruck,Austria,True,1789.0,1796.0,-7.0,H,3,0,2.0,-2.0,5
2008-06-18,Brazil,Argentina,0.0,0.0,FIFA World Cup qualification,Belo Horizonte,Brazil,False,2085.0,2038.0,47.0,D,1,1,0.0,0.0,5
2008-06-19,Venezuela,Chile,2.0,3.0,FIFA World Cup qualification,Puerto la Cruz,Venezuela,False,1653.0,1761.0,-108.0,A,0,3,-1.0,1.0,5
2008-06-19,Portugal,Germany,2.0,3.0,UEFA Euro,Basel,Switzerland,True,1860.0,1960.0,-100.0,A,0,3,-1.0,1.0,5
2008-06-20,Croatia,Turkey,1.0,1.0,UEFA Euro,Vienna,Austria,True,1870.0,1811.0,59.0,D,1,1,0.0,0.0,5
2008-06-20,Libya,Lesotho,4.0,0.0,FIFA World Cup qualification,Tripoli,Libya,False,1447.0,1121.0,326.0,H,3,0,4.0,-4.0,5
2008-06-20,Algeria,Gambia,1.0,0.0,FIFA World Cup qualification,Blida,Algeria,False,1399.0,1348.0,51.0,H,3,0,1.0,-1.0,5
2008-06-21,Tunisia,Burundi,2.0,1.0,FIFA World Cup qualification,Radès,Tunisia,False,1628.0,1278.0,350.0,H,3,0,1.0,-1.0,5
2008-06-21,Senegal,Liberia,3.0,1.0,FIFA World Cup qualification,Dakar,Senegal,False,1601.0,1252.0,349.0,H,3,0,2.0,-2.0,5
2008-06-21,Morocco,Rwanda,2.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,1675.0,1346.0,329.0,H,3,0,2.0,-2.0,5
2008-06-21,Mexico,Belize,7.0,0.0,FIFA World Cup qualification,Monterrey,Mexico,False,1881.0,1129.0,752.0,H,3,0,7.0,-7.0,5
2008-06-21,Cameroon,Tanzania,2.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,1768.0,1305.0,463.0,H,3,0,1.0,-1.0,5
2008-06-21,Netherlands,Russia,1.0,3.0,UEFA Euro,Basel,Switzerland,True,1982.0,1789.0,193.0,A,0,3,-2.0,2.0,5
2008-06-22,Japan,Bahrain,1.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,1779.0,1496.0,283.0,H,3,0,1.0,-1.0,5
2008-06-22,Jordan,Turkmenistan,2.0,0.0,FIFA World Cup qualification,Amman,Jordan,False,1521.0,1422.0,99.0,H,3,0,2.0,-2.0,5
2008-06-22,Lebanon,Singapore,1.0,2.0,FIFA World Cup qualification,Beirut,Lebanon,False,1339.0,1340.0,-1.0,A,0,3,-1.0,1.0,5
2008-06-22,Mali,Sudan,3.0,0.0,FIFA World Cup qualification,Bamako,Mali,False,1586.0,1433.0,153.0,H,3,0,3.0,-3.0,5
2008-06-22,Oman,Thailand,2.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,1529.0,1342.0,187.0,H,3,0,1.0,-1.0,5
2008-06-22,Spain,Italy,0.0,0.0,UEFA Euro,Vienna,Austria,True,1983.0,2031.0,-48.0,D,1,1,0.0,0.0,5
2008-06-22,Zimbabwe,Kenya,0.0,0.0,FIFA World Cup qualification,Harare,Zimbabwe,False,1454.0,1306.0,148.0,D,1,1,0.0,0.0,5
2008-06-22,Iraq,Qatar,0.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,1603.0,1573.0,30.0,A,0,3,-1.0,1.0,5
2008-06-22,Mozambique,Madagascar,3.0,0.0,FIFA World Cup qualification,Maputo,Mozambique,False,1277.0,1251.0,26.0,H,3,0,3.0,-3.0,5
2008-06-22,Iran,Kuwait,2.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,1756.0,1457.0,299.0,H,3,0,2.0,-2.0,5
2008-06-22,Guinea,Namibia,4.0,0.0,FIFA World Cup qualification,Conakry,Guinea,False,1611.0,1282.0,329.0,H,3,0,4.0,-4.0,5
2008-06-22,Ghana,Gabon,2.0,0.0,FIFA World Cup qualification,Accra,Ghana,False,1753.0,1394.0,359.0,H,3,0,2.0,-2.0,5
2008-06-22,Egypt,Malawi,2.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,1754.0,1299.0,455.0,H,3,0,2.0,-2.0,5
2008-06-22,Curaçao,Haiti,0.0,1.0,FIFA World Cup qualification,Willemstad,Curaçao,False,1499.0,1547.0,-48.0,A,0,3,-1.0,1.0,5
2008-06-22,Congo,Chad,2.0,0.0,FIFA World Cup qualification,Brazzaville,Congo,False,1412.0,1255.0,157.0,H,3,0,2.0,-2.0,5
2008-06-22,Benin,Niger,2.0,0.0,FIFA World Cup qualification,Cotonou,Benin,False,1382.0,1256.0,126.0,H,3,0,2.0,-2.0,5
2008-06-22,Guyana,Suriname,1.0,2.0,FIFA World Cup qualification,Providence,Guyana,False,1099.0,1277.0,-178.0,A,0,3,-1.0,1.0,5
2008-06-23,Angola,Uganda,0.0,0.0,FIFA World Cup qualification,Luanda,Angola,False,1566.0,1406.0,160.0,D,1,1,0.0,0.0,5
2008-06-25,Germany,Turkey,3.0,2.0,UEFA Euro,Basel,Switzerland,True,1960.0,1811.0,149.0,H,3,0,1.0,-1.0,5
2008-06-26,Russia,Spain,0.0,3.0,UEFA Euro,Vienna,Austria,True,1789.0,1983.0,-194.0,A,0,3,-3.0,3.0,5
2008-06-28,Gabon,Lesotho,2.0,0.0,FIFA World Cup qualification,Libreville,Gabon,False,1394.0,1121.0,273.0,H,3,0,2.0,-2.0,5
2008-06-29,Germany,Spain,0.0,1.0,UEFA Euro,Vienna,Austria,True,1960.0,1983.0,-23.0,A,0,3,-1.0,1.0,5
2008-07-19,Mauritius,Seychelles,0.0,7.0,COSAFA Cup qualification,Witbank,South Africa,True,1177.0,1077.0,100.0,A,0,3,-7.0,7.0,5
2008-07-20,Lesotho,Malawi,0.0,1.0,COSAFA Cup qualification,Secunda,South Africa,True,1121.0,1299.0,-178.0,A,0,3,-1.0,1.0,5
2008-07-20,Comoros,Namibia,0.0,3.0,COSAFA Cup qualification,Secunda,South Africa,True,847.0,1282.0,-435.0,A,0,3,-3.0,3.0,5
2008-07-21,Madagascar,Seychelles,1.0,1.0,COSAFA Cup qualification,Witbank,South Africa,True,1251.0,1077.0,174.0,D,1,1,0.0,0.0,5
2008-07-22,Comoros,Malawi,0.0,1.0,COSAFA Cup qualification,Secunda,South Africa,True,839.0,1337.0,-498.0,A,0,3,-1.0,1.0,5
2008-07-22,India,Malaysia,1.0,1.0,Friendly,Hyderabad,India,False,1149.0,1162.0,-13.0,D,1,1,0.0,0.0,1
